model,window,horizon_h,seed,n_params,rmse,mae,r2,smape,bias,n,skill_vs_persistence
lstm_h32_l1,24,3,1337,6689,48.495766028441544,29.875763779023515,0.7219562607644461,26.44526016973183,-7.169732441713184,9311,0.19718583652505917
lstm_h32_l1,24,3,2024,6689,49.29149226980253,30.576146559256568,0.7127570319104953,26.919404931903486,-7.008195617351296,9311,0.1840131340578246
lstm_h32_l1,24,3,7,6689,50.263762288200475,31.231177514477412,0.7013135930437417,27.488316527811772,-11.853746571887534,9311,0.16791787037987516
lstm_h32_l1,24,3,31415,6689,49.89060263056823,30.70142360671544,0.705732044015543,27.17883856406904,-9.67651761545579,9311,0.17409527271658487
lstm_h32_l1,24,6,42,6689,56.631091825860295,35.622581894240675,0.6204881887306015,31.08453534512942,-9.501431749663643,9277,0.31498533252868355
lstm_h32_l1,24,6,1337,6689,55.9336857417139,35.18358821669246,0.6297779312404781,30.81088323544952,-7.043087003070452,9277,0.32342121785989053
lstm_h32_l1,24,6,2024,6689,56.85154358626645,35.96123724401115,0.6175277340901587,31.414769289620054,-10.827021603910511,9277,0.31231872864591803
lstm_h32_l1,24,6,7,6689,56.608115900215054,35.29532370287087,0.6207960714164158,30.618765359912864,-11.202999641887716,9277,0.3152632513460377
lstm_h32_l1,24,6,31415,6689,58.448465599429994,36.29115936803902,0.5957391767055331,31.3152243141961,-15.633697993379135,9277,0.2930022195242393
lstm_h32_l1,24,12,42,6689,59.277892746519385,37.543174580686134,0.5843059925181854,32.98674432619832,-9.542800987532818,9212,0.3991380554604398
lstm_h32_l1,24,12,1337,6689,59.94860081791425,37.90763191441672,0.5748459180532137,33.62853693165038,-13.621075770475972,9212,0.3923395183106799
lstm_h32_l1,24,12,2024,6689,60.78431913145326,38.07259962543072,0.5629095040334045,33.59348486286182,-17.554257128149462,9212,0.38386837826682507
lstm_h32_l1,24,12,7,6689,58.78942466421753,37.62207412653797,0.5911286589332706,33.52161310276486,-8.415287010584917,9212,0.4040893428321495
lstm_h32_l1,24,12,31415,6689,58.181360355607275,37.926821763245094,0.59954290421144,33.05526208930648,-2.4268150219492326,9212,0.41025290037355877
lstm_h32_l1,24,24,42,6689,59.10922201805753,36.61562527668064,0.5894003313237917,32.34169778721756,-15.144748831509856,9083,0.1986756082055725
lstm_h32_l1,24,24,1337,6689,58.121193718282655,36.30863462506397,0.603012201465565,32.152547815133595,-10.522061027100115,9083,0.21206998474043737
lstm_h32_l1,24,24,2024,6689,57.681808894443236,36.73989792754552,0.6089918131339233,32.59389210583741,-5.766087101425652,9083,0.2180265811006341
lstm_h32_l1,24,24,7,6689,60.24606650374939,37.17495151555935,0.573454365296319,32.84096472157077,-18.148352961918288,9083,0.183263779307138
lstm_h32_l1,24,24,31415,6689,57.25107087869663,36.283351250793274,0.6148097043925118,32.186367940381224,-7.266251599972185,9083,0.22386595551137223
lstm_h32_l1,48,1,42,6689,35.037885474854114,20.135527644006032,0.8548472218205816,18.305143825716083,-7.324737942660089,9334,0.042199037845285337
lstm_h32_l1,48,1,1337,6689,35.147431872535506,20.100694790241644,0.8539381589002082,18.361962616634848,-7.904516222922455,9334,0.03920446087016727
lstm_h32_l1,48,1,2024,6689,33.51750781933916,19.32338671180197,0.8671709661553377,17.7221169758021,-3.7260697764782926,9334,0.08376031249286209
lstm_h32_l1,48,1,7,6689,34.240511409026986,19.692554140409506,0.8613786703807774,17.94613914543127,-5.581643086193542,9334,0.06399617648809952
lstm_h32_l1,48,1,31415,6689,34.891339831738314,19.95906162193369,0.8560588830265107,18.080964827848607,-6.864006725188194,9334,0.046205031816486275
lstm_h32_l1,48,3,42,6689,49.403411224279566,30.592363658883,0.7114511501859716,26.942580050365805,-9.674506134205593,9311,0.18216039248523508
lstm_h32_l1,48,3,1337,6689,49.303538524288484,30.433749949370785,0.7126166172243236,26.934712828220174,-8.829167436893465,9311,0.1838137165723378
lstm_h32_l1,48,3,2024,6689,49.17821149379508,30.550221606104994,0.7140757875192867,26.85510759347176,-6.207628787961129,9311,0.18588841965234182
lstm_h32_l1,48,3,7,6689,50.47775463768865,31.448619063456977,0.6987649312654929,27.669064203428917,-12.34349113869029,9311,0.16437537372266942
lstm_h32_l1,48,3,31415,6689,50.10621243168878,30.84071111506599,0.7031831009221841,27.29853842775044,-10.076062066017215,9311,0.17052600025634423
lstm_h32_l1,48,6,42,6689,56.91279338011427,36.14239381592471,0.6167031666181066,31.385788718002484,-6.521582928786572,9277,0.31157784575257086
lstm_h32_l1,48,6,1337,6689,59.530753754626154,37.45524515024806,0.5806291980500771,32.547103776749864,-16.14445176873684,9277,0.2799107668109563
lstm_h32_l1,48,6,2024,6689,59.06402934781554,36.92827965513872,0.587179201439877,32.233896140211264,-16.91294845858868,9277,0.28555630628448847
lstm_h32_l1,48,6,7,6689,57.75133388702464,36.13617541448025,0.6053251374240778,31.220238997846145,-12.679268113954814,9277,0.3014347860307356
lstm_h32_l1,48,6,31415,6689,57.85155136041252,36.68515294605302,0.6039541686913799,31.76243224750474,-10.981371657291627,9277,0.3002225466584362
lstm_h32_l1,48,12,42,6689,58.827743389895296,37.42752487569953,0.5905954836273071,32.96232995960447,-7.828077738510496,9212,0.4037009305091698
lstm_h32_l1,48,12,1337,6689,59.824838142511666,37.56376826914086,0.5765995500416357,33.10136910791801,-13.567887669892297,9212,0.39359402110013986
lstm_h32_l1,48,12,2024,6689,60.557071968864975,38.0824401744153,0.5661715921599595,33.56637345719143,-16.122950598058097,9212,0.38617183686964307
lstm_h32_l1,48,12,7,6689,61.168259065796406,38.11220067685897,0.557370361723132,33.68724131268544,-18.019520307524786,9212,0.3799766256277376
lstm_h32_l1,48,12,31415,6689,58.13375332134459,38.11807242758998,0.6001979860021387,33.11809939579547,-0.5094486567315575,9212,0.4107354623179106
lstm_h32_l1,48,24,42,6689,59.17987525510273,36.70927665712547,0.5884181653378366,32.48638470257262,-15.052348006938763,9083,0.19771778537741458
lstm_h32_l1,48,24,1337,6689,58.86000283953001,36.5561983632286,0.5928554128062391,32.3018051974916,-12.940467521926331,9083,0.20205419110412703
lstm_h32_l1,48,24,2024,6689,57.32272585629156,36.673670670217156,0.6138448988771561,32.53767880773476,-4.658289251011766,9083,0.2228945524141912
lstm_h32_l1,48,24,7,6689,57.94401823454495,36.402219348111004,0.6054288517286774,32.26973591049768,-9.743669384739745,9083,0.214471894829926
lstm_h32_l1,48,24,31415,6689,57.79780469340624,36.267053539564216,0.6074176284210511,31.99118680656766,-9.172085074627732,9083,0.2164540639894066
lstm_h32_l1,168,1,42,6689,34.79169660713517,19.99456716202442,0.8568798475973334,18.232047054493325,-6.63150921241161,9334,0.04892889414732182
lstm_h32_l1,168,1,1337,6689,35.45815452965309,20.318118811525927,0.851344209133882,18.5210578444502,-8.755203895241907,9334,0.030710499093732913
lstm_h32_l1,168,1,2024,6689,33.56482730923314,19.323861335494037,0.8667956495312958,17.74087002595077,-3.9485266457889097,9334,0.08246677972583338
lstm_h32_l1,168,1,7,6689,33.41896706930339,19.267098460673388,0.8679508470400643,17.73622919546216,-2.7745112813595774,9334,0.08645403741137758
lstm_h32_l1,168,1,31415,6689,34.80090552058649,19.932105402827034,0.8568040734528414,18.08762217284224,-6.708552805284659,9334,0.048677157889710054
lstm_h32_l1,168,3,42,6689,49.402330928192804,30.65336225764563,0.7114637693463666,26.97983856893606,-9.314313430466052,9311,0.18217827604642445
lstm_h32_l1,168,3,1337,6689,49.601759324559225,30.588824445682626,0.709129528806494,27.037148729708605,-9.002968506555888,9311,0.17887687564977628
lstm_h32_l1,168,3,2024,6689,49.198310019348895,30.575099196528505,0.7138420323984815,26.908479706551436,-6.352010925314856,9311,0.18555570233903862
lstm_h32_l1,168,3,7,6689,49.37928215426758,30.826292865369258,0.7117329410572262,27.631955613212888,-8.295811566319564,9311,0.1825598326991651
lstm_h32_l1,168,3,31415,6689,49.1204741116397,30.571461261449258,0.7147467685965099,27.178009197210585,-6.596568890827144,9311,0.1868442224358079
lstm_h32_l1,168,6,42,6689,56.838604309094336,36.04323375779132,0.6177018138482957,31.369461074467107,-7.937577337383092,9277,0.3124752432806107
lstm_h32_l1,168,6,1337,6689,59.45620339473674,37.48521215573803,0.5816788964374198,32.687536583305445,-16.0993880031779,9277,0.280812534520937
lstm_h32_l1,168,6,2024,6689,59.290504099461934,37.17259241480886,0.5840072968376793,32.47093877504711,-16.13921428631295,9277,0.28281684776995464
lstm_h32_l1,168,6,7,6689,57.97081042468186,36.298017633263775,0.6023196148099532,31.35741534071674,-13.006345850887572,9277,0.2987799785281128
lstm_h32_l1,168,6,31415,6689,57.6733836658571,36.59629699174137,0.6063898480770731,31.69595657124634,-10.3480744859712,9277,0.3023776787617568
lstm_h32_l1,168,12,42,6689,58.746327182905844,37.477089962649096,0.59172791181391,32.983265105999834,-6.956551302603489,9212,0.4045261943332046
lstm_h32_l1,168,12,1337,6689,59.29468778100437,37.16145608471075,0.5840704043788316,33.09717351690891,-13.240720819244299,9212,0.3989678149776613
lstm_h32_l1,168,12,2024,6689,59.71662369602465,37.59080369971794,0.5781299045786461,32.97098480968897,-14.055899607467873,9212,0.39469092147447504
lstm_h32_l1,168,12,7,6689,61.22289445659,38.7231465216433,0.5565792964271561,33.82808064648399,-13.253100126154123,9212,0.37942282174517894
lstm_h32_l1,168,12,31415,6689,58.25842333404973,38.10188448646357,0.5984813664910937,33.04091279186093,-0.7696917728378599,9212,0.4094717624326919
lstm_h32_l1,168,24,42,6689,58.723341114965066,36.42369101184419,0.5947438424613944,32.16795232873332,-14.434734709223815,9083,0.20390686941014713
lstm_h32_l1,168,24,1337,6689,58.08645255464988,36.43294614833405,0.6034866478851909,32.38875958287371,-11.15779203978412,9083,0.21254095933404238
lstm_h32_l1,168,24,2024,6689,57.569522802682606,36.4325465726989,0.6105126408765293,32.33205123610167,-7.221047722631019,9083,0.21954880692454315
lstm_h32_l1,168,24,7,6689,57.64987869592761,36.47864554849476,0.6094245843556624,32.34097288103459,-8.922967082557012,9083,0.21845944835944509
lstm_h32_l1,168,24,31415,6689,59.04593184179763,36.48887470640325,0.5902791455592278,32.14826892137543,-14.752223585154674,9083,0.19953361242668255
lstm_h32_l2,24,1,42,15137,36.00349016263813,19.906784628965557,0.8467364851222547,18.074198823829313,-5.294517384447487,9334,0.015803121354137972
lstm_h32_l2,24,1,1337,15137,37.21239977011517,20.330618223445686,0.8362712557949229,18.119578801449965,-7.749204814778374,9334,-0.01724381539752695
lstm_h32_l2,24,1,2024,15137,34.4063972608281,19.62348309783214,0.860032252387341,17.975551659934418,-1.556356852058449,9334,0.05946149563308645
lstm_h32_l2,24,1,7,15137,34.49611230636815,19.63688929006955,0.8593013659601052,17.81890857240439,-3.8696763090815716,9334,0.057009031513935104
lstm_h32_l2,24,1,31415,15137,33.897039919469144,19.41967290836964,0.864145782718339,17.765118229067884,-2.622424437989663,9334,0.07338536532506035
lstm_h32_l2,24,3,42,15137,50.56458829880294,30.96489721368183,0.6977276489035047,27.582088936577005,-11.81982148897789,9311,0.1629379019861048
lstm_h32_l2,24,3,1337,15137,50.28887184669139,30.855111681081517,0.7010150973971778,27.042244622458117,-9.430733651081285,9311,0.1675021988512867
lstm_h32_l2,24,3,2024,15137,48.81474913972981,30.613005086076114,0.7182865407168859,26.97439134548127,-0.054284389268221635,9311,0.19190528977585763
lstm_h32_l2,24,3,7,15137,50.38522155103098,30.7157307241881,0.6998683346229724,27.17491050032451,-11.175819552564464,9311,0.16590719554223332
lstm_h32_l2,24,3,31415,15137,50.18513487944504,30.5621266340555,0.7022473301315438,26.998577756482828,-11.386523433257599,9311,0.16921949323390284
lstm_h32_l2,24,6,42,15137,58.60363823927851,36.57572478058184,0.5935898135512696,31.302265790457675,-14.864949946542755,9277,0.29112523762508524
lstm_h32_l2,24,6,1337,15137,57.236091403542666,35.901058236297935,0.6123360966564484,31.44502194892945,-11.11353103887613,9277,0.30766720442688467
lstm_h32_l2,24,6,2024,15137,57.93036521167545,36.57789746392713,0.6028743304302642,31.57102198401252,-9.057547741275977,9277,0.29926920738182416
lstm_h32_l2,24,6,7,15137,59.90943793269325,37.40374509281998,0.5752768656244923,32.18940325568991,-15.18711204385583,9277,0.2753301696875078
lstm_h32_l2,24,6,31415,15137,60.85332685830927,37.76282726472994,0.5617881883120281,32.19472783988835,-20.401460215924523,9277,0.263912806227539
lstm_h32_l2,24,12,42,15137,59.944396416167,37.862835069070925,0.5749055510007115,33.01114878135304,-9.428882120224328,9212,0.3923821356321201
lstm_h32_l2,24,12,1337,15137,59.671346110625464,38.600908309792565,0.5787693921026571,33.79275586130723,-5.976779608699208,9212,0.3951498712911182
lstm_h32_l2,24,12,2024,15137,61.28395417519221,37.9560302401291,0.5556943776361277,33.370064529046125,-18.641006600613927,9212,0.3788038985758071
lstm_h32_l2,24,12,7,15137,59.356336542326005,37.40116825857597,0.583205069722387,33.28655433923687,-12.958411754928086,9212,0.3983429210603865
lstm_h32_l2,24,12,31415,15137,58.50678480539366,38.162608051189224,0.595050641292078,33.27333451310733,-0.9195946131922934,9212,0.4069542816366294
lstm_h32_l2,24,24,42,15137,61.89747468296452,37.972712845567,0.5497497426506355,33.27985912736972,-21.348163815735976,9083,0.1608761786987314
lstm_h32_l2,24,24,1337,15137,60.80433615159184,37.60697935082824,0.5655125759557598,32.91572179521828,-16.262108177935616,9083,0.17569550026807412
lstm_h32_l2,24,24,2024,15137,58.61825397457404,37.18985495769534,0.596192980210804,33.215339131659086,-8.334463548303606,9083,0.20533150140468648
lstm_h32_l2,24,24,7,15137,57.89298037922387,36.50656316460199,0.606123632548371,32.39459323065097,-8.076359512325073,9083,0.21516379834307264
lstm_h32_l2,24,24,31415,15137,58.152784769560846,37.09201216916216,0.6025805286308842,32.806708336051635,-6.8377658664078975,9083,0.21164171518980934
lstm_h32_l2,48,1,42,15137,34.22118926136756,19.45534785294301,0.8615350761091138,17.832788627728434,-4.622470064269926,9334,0.06452436965296304
lstm_h32_l2,48,1,1337,15137,36.63729785784074,20.416098150121417,0.8412928672708662,18.14358961705259,-1.0946309261966662,9334,-0.0015227421236052585
lstm_h32_l2,48,1,2024,15137,34.769671248000144,19.676997894064264,0.8570609985769497,17.953744461848835,-2.807981071770889,9334,0.04953098271189793
lstm_h32_l2,48,1,7,15137,34.58345640487186,19.702521556994345,0.858587966528155,17.826627616757605,-4.178351064926622,9334,0.054621379963289196
lstm_h32_l2,48,1,31415,15137,34.096010568732275,19.428845471246376,0.862546213204969,17.76183196272868,-4.396059617676226,9334,0.06794627341862824
lstm_h32_l2,48,3,42,15137,50.75060886862151,31.108938005428765,0.6954995162810509,27.73765807031765,-11.703142705066249,9311,0.1598584589670906
lstm_h32_l2,48,3,1337,15137,49.43402626391414,30.6601443627559,0.7110934149030652,27.033198351680852,-7.098524694162459,9311,0.1816535814902387
lstm_h32_l2,48,3,2024,15137,49.074834201922464,30.444334615448614,0.7152766040161853,26.96958959264238,-3.280174670556781,9311,0.18759975985569788
lstm_h32_l2,48,3,7,15137,48.94258765354053,30.27512080544582,0.7168090779416801,26.683632697796796,-4.495722835064482,9311,0.18978901081111998
lstm_h32_l2,48,3,31415,15137,50.665955144532845,30.87604267220706,0.6965145031737225,27.145293780254054,-12.426793413235933,9311,0.16125984334051047
lstm_h32_l2,48,6,42,15137,60.668363398198764,37.670379712841225,0.5644480262114758,32.242116328931246,-18.950809364548263,9277,0.26615014050870656
lstm_h32_l2,48,6,1337,15137,57.390562789710124,36.26925373199654,0.6102407827902485,31.608081203079998,-9.379360875752814,9277,0.30579870495393235
lstm_h32_l2,48,6,2024,15137,59.56918112864551,37.338810523329464,0.5800876117640459,32.129656149552865,-14.063330280432039,9277,0.27944594591510263
lstm_h32_l2,48,6,7,15137,59.1750685118575,36.9404537183603,0.5856255531254055,31.64893799166913,-13.603054508342936,9277,0.28421316679026165
lstm_h32_l2,48,6,31415,15137,60.74081915657361,37.649531008484374,0.5634070522444791,32.31832250040838,-19.463060534923848,9277,0.26527370928286775
lstm_h32_l2,48,12,42,15137,58.47039075971035,37.30152294330755,0.5955542807149086,32.768127861243634,-6.884420355904358,9212,0.40732318471407924
lstm_h32_l2,48,12,1337,15137,60.185572113514,38.97257865230234,0.5714780849886146,34.08742015289391,-6.969717643948541,9212,0.38993749241406117
lstm_h32_l2,48,12,2024,15137,61.82586640108001,38.41760997190486,0.547801962912979,33.867112661725116,-19.007561772492334,9212,0.3733108822297456
lstm_h32_l2,48,12,7,15137,59.14494244802357,37.1873774077442,0.5861685643117842,33.100258533117824,-13.14053052369135,9212,0.4004856872870789
lstm_h32_l2,48,12,31415,15137,58.76905073639643,37.87707166816228,0.5914120048503685,33.18855014661025,-4.7214675346293555,9212,0.404295860259158
lstm_h32_l2,48,24,42,15137,60.972761734076514,37.66450193971545,0.5631022166528552,33.51858313582924,-19.283695296713717,9083,0.1734122097283014
lstm_h32_l2,48,24,1337,15137,59.04505489974608,37.04659235072402,0.5902913157043099,32.90759571118342,-13.048223992969243,9083,0.19954550084328004
lstm_h32_l2,48,24,2024,15137,60.77968340919196,37.49694776104138,0.5658648250156861,32.895642011457205,-18.422469086854132,9083,0.17602970943434626
lstm_h32_l2,48,24,7,15137,58.495285377583386,36.48214247356376,0.5978854052116598,32.232773910057745,-11.27929802524948,9083,0.206998546458388
lstm_h32_l2,48,24,31415,15137,57.83701766526838,37.221144110428725,0.606884752000657,32.99622340481227,-4.769160373147212,9083,0.2159224665540982
lstm_h32_l2,168,1,42,15137,34.93245553079794,19.769297290568765,0.855719444834601,17.992007189087627,-5.977993182998773,9334,0.045081086818514415
lstm_h32_l2,168,1,1337,15137,35.24756023983828,19.875649404796402,0.8531047685370772,18.014232827321063,-6.288620203167503,9334,0.036467336604765976
lstm_h32_l2,168,1,2024,15137,34.75309808526933,19.79210256125551,0.8571972314867848,18.034015804423085,-1.4156398506850247,9334,0.04998402920698142
lstm_h32_l2,168,1,7,15137,34.913105804305566,19.83415704161827,0.8558792398462381,17.91619325882183,-5.494183376204129,9334,0.04561003388254681
lstm_h32_l2,168,1,31415,15137,36.208822759944006,19.919903488674922,0.8449833365145556,17.900003037474637,-4.000966887001396,9334,0.010190118269164716
lstm_h32_l2,168,3,42,15137,50.356652013684865,30.91802743361563,0.7002086007390383,27.58658965230535,-10.559317653143943,9311,0.16638014464900552
lstm_h32_l2,168,3,1337,15137,49.897337318727715,30.81992789592189,0.7056525927130817,27.111767239627593,-8.901362542787945,9311,0.17398378457063313
lstm_h32_l2,168,3,2024,15137,49.03008893637888,30.594388348283207,0.7157955753440186,27.00718957962009,-2.05474359854775,9311,0.1883404870545582
lstm_h32_l2,168,3,7,15137,50.643504830014095,31.09227641391798,0.6967833951870752,27.61587807385455,-12.887915763415826,9311,0.16163149290801182
lstm_h32_l2,168,3,31415,15137,50.70883035842705,30.838050345695144,0.696000646831778,27.37650084619628,-11.478744803968462,9311,0.16055007356481288
lstm_h32_l2,168,6,42,15137,58.887751253784195,36.834672943803426,0.5896396725762993,31.878316662935603,-15.805946359095216,9277,0.28768858161367816
lstm_h32_l2,168,6,1337,15137,58.17932247174812,36.58489337636101,0.5994536801138818,31.859589142716665,-11.761264716556362,9277,0.29625779846801314
lstm_h32_l2,168,6,2024,15137,59.410163108104776,37.3426278730491,0.582326504777927,32.0429367197934,-13.300573737451021,9277,0.28136944187731394
lstm_h32_l2,168,6,7,15137,58.93283404290369,36.88564095564154,0.5890111116508308,31.858708351979033,-13.432056318410757,9277,0.28714325623142467
lstm_h32_l2,168,6,31415,15137,58.82996146858774,37.42263364794556,0.5904446956390992,33.12232054728347,-13.258238678652752,9277,0.28838761193806817
lstm_h32_l2,168,12,42,15137,58.58866222503853,37.66416130415478,0.593916434073394,32.88491369439406,-3.686004095346577,9212,0.4061243427959882
lstm_h32_l2,168,12,1337,15137,59.90631602033801,37.53360822438108,0.5754454721314369,33.390753233150036,-14.52190811588687,9212,0.3927681321584219
lstm_h32_l2,168,12,2024,15137,62.013459003498916,38.551595273332545,0.545053673046604,34.102777021196026,-20.327501155409237,9212,0.3714093764465921
lstm_h32_l2,168,12,7,15137,59.48540568739854,37.65759803257706,0.5813904747887426,33.80586597001459,-13.192004413112226,9212,0.39703462999444106
lstm_h32_l2,168,12,31415,15137,59.11279919119314,37.86688461095068,0.5866182485961831,33.49780772357443,-7.911484349138006,9212,0.4008115028467777
lstm_h32_l2,168,24,42,15137,60.675316729373726,37.49398380708882,0.5673544789036155,33.49587252677473,-18.021522840141046,9083,0.17744457438051997
lstm_h32_l2,168,24,1337,15137,60.79906837542635,37.80975794055509,0.5655878562234921,33.29960722155799,-15.660281750396154,9083,0.1757669137867739
lstm_h32_l2,168,24,2024,15137,61.34443135018734,38.04504106091621,0.5577596164847531,33.40017731575228,-19.018438637031725,9083,0.1683736062936717
lstm_h32_l2,168,24,7,15137,58.034149890876584,36.53533785210756,0.604200389791308,32.39250149463781,-8.900715811229587,9083,0.2132500094417321
lstm_h32_l2,168,24,31415,15137,57.86032143587939,37.700928210736514,0.6065678991085848,33.357570130421166,-3.485048420064622,9083,0.21560654495719933
lstm_h64_l1,24,1,42,21569,33.11783144837291,19.265865297073262,0.8703198936546197,17.77365884360656,0.17509812882967185,9334,0.09468592650963004
lstm_h64_l1,24,1,1337,21569,33.28467014155544,19.34598143107579,0.8690100158135114,17.751362277876826,-0.6580961191073965,9334,0.09012519863780855
lstm_h64_l1,24,1,2024,21569,33.21092661649838,19.376623822567282,0.8695897999876644,17.844985997615318,-1.2405350290722632,9334,0.09214106284579626
lstm_h64_l1,24,1,7,21569,33.06422270725307,19.383183519083143,0.8707393873388107,17.898223274573763,0.8568807390967841,9334,0.09615138320396555
lstm_h64_l1,24,1,31415,21569,32.93890501773299,19.300786351808064,0.8717173594504031,17.805719764043477,-0.6867325923031671,9334,0.09957708660959719
lstm_h64_l1,24,3,42,21569,48.03466068297677,30.15981223195799,0.7272184911237969,26.724513676239958,-4.267572506856128,9311,0.20481911943837616
lstm_h64_l1,24,3,1337,21569,48.18247085544547,29.76718383811525,0.7255371253519096,26.289160881395734,-5.79807635445505,9311,0.2023722233548304
lstm_h64_l1,24,3,2024,21569,47.88465761955737,30.699513699865832,0.7289195199955205,27.02774864629666,2.609266154259704,9311,0.20730231732841664
lstm_h64_l1,24,3,7,21569,47.955429795395794,30.166788638681666,0.7281176292119733,26.656978952777134,-3.093508484362823,9311,0.20613073247068492
lstm_h64_l1,24,3,31415,21569,48.86164460315227,30.145268804369046,0.7177450064763136,26.700518461674882,-6.250086663638682,9311,0.19112896752504105
lstm_h64_l1,24,6,42,21569,55.91535252963975,35.28453224267289,0.630020584563788,30.61647942100951,-7.465844553835398,9277,0.32364297800555886
lstm_h64_l1,24,6,1337,21569,55.98045029236402,35.53210475109915,0.6291586083397844,31.20916499796978,-9.376777580907316,9277,0.3228555497422505
lstm_h64_l1,24,6,2024,21569,55.931742094886005,36.674333464774634,0.6298036605818442,31.548574597250827,3.792274794123738,9277,0.323444728382866
lstm_h64_l1,24,6,7,21569,56.176683075591995,35.36508950604906,0.6265541711305866,30.936864201430346,-9.627789654920585,9277,0.32048190073750893
lstm_h64_l1,24,6,31415,21569,55.90585288518483,35.725108257189284,0.6301462879416111,31.413730630941096,-7.891909129836479,9277,0.3237578865403862
lstm_h64_l1,24,12,42,21569,61.490531529147425,38.519388230688705,0.5526939781358375,33.6564636903633,-17.761869712182634,9212,0.37670995655384376
lstm_h64_l1,24,12,1337,21569,58.43049238431094,38.119474503421706,0.5961060547436733,32.99236496170543,-0.46987697562349084,9212,0.40772760893221016
lstm_h64_l1,24,12,2024,21569,58.68023815708062,37.65858599897295,0.5926459990701762,33.45296593119538,-6.398322814550567,9212,0.4051960963612654
lstm_h64_l1,24,12,7,21569,59.718707985541016,37.47336083396647,0.5781004549980159,33.18938304912294,-14.041285101054488,9212,0.3946697943696851
lstm_h64_l1,24,12,31415,21569,59.22570011805842,37.74330254167662,0.5850376855804791,32.801615948226456,-6.461548998667159,9212,0.3996670986293964
lstm_h64_l1,24,24,42,21569,57.4813126220337,36.4605935099109,0.6117053007176096,32.2102163842491,-7.640751046261639,9083,0.22074464349530643
lstm_h64_l1,24,24,1337,21569,57.326162668400094,35.97361102255846,0.6137985932525639,32.248552050444346,-11.570810816486512,9083,0.22284796067641233
lstm_h64_l1,24,24,2024,21569,58.29311927194607,36.23079404983369,0.6006601061382904,32.271240008240824,-13.884778495806518,9083,0.20973924623602647
lstm_h64_l1,24,24,7,21569,58.01720757280106,36.69160616789769,0.6044314531935508,32.41497997225477,-9.210328068898264,9083,0.21347969090705932
lstm_h64_l1,24,24,31415,21569,57.73560896112828,37.41963074099908,0.6082620830079624,32.71505021247397,-0.7081058590447491,9083,0.217297231191381
lstm_h64_l1,48,1,42,21569,33.88314097235195,19.44600345578119,0.8642571696398242,17.95414366263065,-4.496702837742718,9334,0.0737653090557212
lstm_h64_l1,48,1,1337,21569,33.30726072056268,19.515915423246646,0.8688321475173557,17.884473002562366,0.3856966402279465,9334,0.0895076591369075
lstm_h64_l1,48,1,2024,21569,33.18189887191932,19.42957674173579,0.8698176683438268,17.891649958162926,-0.542933857499592,9334,0.09293456968304403
lstm_h64_l1,48,1,7,21569,33.13639459345632,19.42215623014481,0.8701744768092144,17.83620674158282,0.726582993509225,9334,0.09417848155453223
lstm_h64_l1,48,1,31415,21569,33.10634200788636,19.417785227901163,0.8704098568766901,17.88648738836692,-0.7036789397703348,9334,0.09500000360085559
lstm_h64_l1,48,3,42,21569,48.8201235144383,30.540979426988866,0.7182245054893022,27.000103606989917,-5.482900830314735,9311,0.19181632068661247
lstm_h64_l1,48,3,1337,21569,48.739228233759164,30.855503463875706,0.7191575396938479,26.743654797880133,0.30138731408251895,9311,0.19315548660574455
lstm_h64_l1,48,3,2024,21569,48.10445231163833,30.63045423191396,0.7264252432494422,26.97432460257554,1.183691399331843,9311,0.20366376686700682
lstm_h64_l1,48,3,7,21569,48.811309151476785,30.78744693535799,0.7183262441615079,27.225801112440845,-4.923441758083102,9311,0.19196223642332566
lstm_h64_l1,48,3,31415,21569,49.454458412874914,30.522750412094485,0.7108545429056325,26.841697230119404,-7.639659049057502,9311,0.18131534127012716
lstm_h64_l1,48,6,42,21569,57.0422410803247,36.17232549841117,0.6149575724468892,31.288986385664092,-7.930517129163963,9277,0.3100120349858061
lstm_h64_l1,48,6,1337,21569,56.877334633963635,36.4472581136946,0.6171806336477075,31.790723072644482,-7.6385073150486225,9277,0.3120067578646315
lstm_h64_l1,48,6,2024,21569,56.44446485491856,36.81178267295508,0.6229854188764397,31.76680051044763,0.1633191072401973,9277,0.3172427887831726
lstm_h64_l1,48,6,7,21569,56.893305913074855,36.29275100703954,0.6169656104432297,31.54830852961196,-7.290625886599241,9277,0.31181356786781655
lstm_h64_l1,48,6,31415,21569,57.3099037506745,36.34600565901047,0.6113355799325864,31.94246775747583,-10.604961987274981,9277,0.3067743637841285
lstm_h64_l1,48,12,42,21569,61.88608184141436,38.63309405895358,0.5469206953941251,33.569363885465485,-17.78513064780903,9212,0.37270051696717943
lstm_h64_l1,48,12,1337,21569,58.10875994411132,37.33126520799992,0.6005416849368426,32.52104520784809,-3.5778207741797403,9212,0.41098880413809324
lstm_h64_l1,48,12,2024,21569,59.22743780131453,38.22677005438934,0.5850133352176334,32.983513995961104,-5.343268529905495,9212,0.39964948484975804
lstm_h64_l1,48,12,7,21569,59.56755187792752,37.7862668739028,0.5802335213864063,33.01046777885278,-10.34900557154182,9212,0.3962019667958887
lstm_h64_l1,48,12,31415,21569,59.57603056679618,38.17520541659509,0.5801140159660312,33.27754464128635,-8.025075432834997,9212,0.39611602376983424
