arm,target_coverage,family,model,skill,skill_std,rmse,train_rows,n_gaps,coverage,n_draws
fragmented,0.85,climatological,persistence,0.0,0.0,97.29176691674544,8645.6,839.2,0.8499865789826868,10
fragmented,0.85,linear,dlinear,0.05441061058945743,0.0411615789917768,91.99806247347814,8645.6,839.2,0.8499865789826868,10
fragmented,0.85,linear,ridge,0.06133064620070779,0.025654841990543263,91.32479998173281,8645.6,839.2,0.8499865789826868,10
fragmented,0.85,sequence,gru_h64_l2,0.05839604721805634,0.033732660657505305,91.61031230194705,8645.6,839.2,0.8499865789826868,10
fragmented,0.85,sequence,lstm_h64_l1,0.06132465878017947,0.034157600320422817,91.32538250845528,8645.6,839.2,0.8499865789826868,10
fragmented,0.85,trees,lightgbm,-0.005980198832748173,0.03869771727892918,97.87359102769697,8645.6,839.2,0.8499865789826868,10
fragmented,0.85,trees,random_forest,0.02517288236985261,0.025725506985192655,94.8426527125951,8645.6,839.2,0.8499865789826868,10
fragmented,0.85,trees,xgboost,0.004870860642603736,0.04011746568633017,96.81787227842129,8645.6,839.2,0.8499865789826868,10
fragmented,0.9,climatological,climatology,0.02183043356859583,0.012918834709829243,95.16784546229812,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,climatological,persistence,0.0,0.0,97.29176691674544,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,linear,dlinear,0.05101664281957881,0.03588623139337318,92.32826759466812,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,linear,ridge,0.06071089739739085,0.01636158272880121,91.38509643785206,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,sequence,gru_h64_l2,0.08279756884909688,0.025777748472931416,89.23624514700593,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,sequence,lstm_h64_l1,0.050118353502743,0.047605089773331805,92.41566374950551,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,trees,lightgbm,0.0012697482207618238,0.02871819734439852,97.16823086880814,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,trees,random_forest,0.026263074994683267,0.024130308951456028,94.73658594584572,11603.1,644.2,0.9000134210173132,10
fragmented,0.9,trees,xgboost,0.014611595225760133,0.02496591390556608,95.87017899975896,11603.1,644.2,0.9000134210173132,10
fragmented,0.95,climatological,climatology,0.018806825410039273,0.016695783268268812,95.46201764250797,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,climatological,persistence,0.0,0.0,97.29176691674544,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,linear,dlinear,0.06016542023797415,0.03439121818635562,91.43816687450442,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,linear,ridge,0.0609911022793305,0.012708494135620491,91.35783480978944,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,sequence,gru_h64_l2,0.09445937024522032,0.021946165676999557,88.1016478837449,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,sequence,lstm_h64_l1,0.07438041514792325,0.032590612055736476,90.05516490300293,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,trees,lightgbm,0.013220983021728427,0.017082207512084748,96.00547411818519,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,trees,random_forest,0.0318871510458502,0.01497349809318828,94.18940964955354,16197.2,413.6,0.9500067105086567,10
fragmented,0.95,trees,xgboost,0.029500948514085523,0.020644287471569413,94.42156751009013,16197.2,413.6,0.9500067105086567,10
fragmented,1.0,climatological,climatology,0.025357789930151142,0.0,94.82466272933739,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,climatological,persistence,0.0,0.0,97.29176691674544,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,linear,dlinear,0.011038359475434226,0.0,96.21782541951825,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,linear,ridge,0.060934855142093514,0.0,91.36330719315524,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,sequence,gru_h64_l2,0.08994696061922942,0.0,88.5406681893097,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,sequence,lstm_h64_l1,0.007901915554918334,0.0,96.52297559038051,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,trees,lightgbm,0.032073455363165415,0.0,94.17128377333772,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,trees,random_forest,0.03663941409907534,0.0,93.72705358025209,21732.0,180.0,0.9893638437793585,1
fragmented,1.0,trees,xgboost,0.03666117907105215,0.0,93.72493602767157,21732.0,180.0,0.9893638437793585,1
