model,window,horizon_h,seed,n_params,rmse,mae,r2,smape,bias,n,skill_vs_persistence
lstm_h32_l1,24,1,7,16673,25.704851427642183,12.51960833612733,0.9252429564243312,20.512287083449213,-5.156707781440823,3951,-0.2079808346251979
lstm_h32_l1,24,1,31415,16673,24.36474387086606,12.053328219129387,0.9328345973643941,20.364524342762717,-3.8673814198995498,3951,-0.14500345272984405
lstm_h32_l1,24,3,42,16673,44.648394119288405,24.876577518338973,0.7748806987018704,34.478794285097756,-10.319868079876622,3939,-0.05298300770196973
lstm_h32_l1,24,3,1337,16673,42.68638270115375,23.694329301691162,0.7942310917623338,34.12213969346032,-8.015608904835604,3939,-0.0067111377956672325
lstm_h32_l1,24,3,2024,16673,43.54712781897524,23.482439851688728,0.7858490141007238,33.81667990816102,-3.011264582846648,3939,-0.02701085967607675
lstm_h32_l1,24,3,7,16673,44.827637007438156,24.408141136499935,0.7730695684242415,34.198073373361446,-9.445301174454587,3939,-0.05721025303063376
lstm_h32_l1,24,3,31415,16673,44.58814288218332,24.254319749378972,0.7754878678876,33.83290642587289,-7.844239142562874,3939,-0.05156204889446658
lstm_h32_l1,24,6,42,16673,60.639958694932105,35.50311010569411,0.5861718192303371,46.59837576044762,-10.304580892398373,3921,-0.006072462328791772
lstm_h32_l1,24,6,1337,16673,60.51233942810193,35.63910763269996,0.5879118229236838,47.613579366885375,-14.985686932320913,3921,-0.003955141789931282
lstm_h32_l1,24,6,2024,16673,60.38563123311815,35.47386450312472,0.5896357781545103,46.85996972695491,-10.975980505509293,3921,-0.0018529367675650388
lstm_h32_l1,24,6,7,16673,59.271547227161406,35.54274974492895,0.6046381168356258,48.69611938833394,-12.415577476951498,3921,0.016630737417518082
lstm_h32_l1,24,6,31415,16673,61.159732007313906,35.978529491700776,0.5790471873370466,47.15806760800484,-12.881084160040649,3921,-0.01469597770536879
lstm_h32_l1,24,12,42,16673,75.03590964823202,47.70122398361646,0.3712157990056387,61.77039347836812,-16.403862890911938,3885,0.03799582661276257
lstm_h32_l1,24,12,1337,16673,75.7623030043009,47.18193202279028,0.3589828441022883,60.11634896492988,-14.779613983137242,3885,0.02868303966402075
lstm_h32_l1,24,12,2024,16673,77.18560049651373,48.389767608221696,0.3346718605274901,62.35999801377559,-17.79900275925475,3885,0.010435534784034473
lstm_h32_l1,24,12,7,16673,76.54424986047937,48.59363724639402,0.34568261431863445,62.74274622457461,-19.068464241960065,3885,0.01865802440749642
lstm_h32_l1,24,12,31415,16673,77.02203156447773,48.34541645247788,0.33748875127895506,61.47584530500975,-18.58017389000673,3885,0.01253258399677537
lstm_h32_l1,24,24,42,16673,89.22783360051231,58.82981863491507,0.12492982436630307,75.94467152072355,-23.14977386699951,3813,0.08288402576893894
lstm_h32_l1,24,24,1337,16673,91.84379449243404,60.245435428586006,0.07286746584240777,76.8499568681501,-23.739163474317547,3813,0.05599623274365384
lstm_h32_l1,24,24,2024,16673,91.05461281246087,60.14319112942862,0.08873206500357722,77.37194249826709,-27.10942882886584,3813,0.06410772773426787
lstm_h32_l1,24,24,7,16673,90.74326746708988,60.797805824789464,0.09495325374654306,77.94962521190772,-22.04972410477894,3813,0.06730784790103828
lstm_h32_l1,24,24,31415,16673,92.84899340736145,61.38750000584533,0.05246211186469796,78.31070852754688,-28.083701614090174,3813,0.045664434413918764
lstm_h32_l1,48,1,42,16673,24.43608338216543,11.869934769881452,0.9324407034818742,20.121844192986607,-3.0244744165602757,3951,-0.1483560012806011
lstm_h32_l1,48,1,1337,16673,26.11795725049428,12.375294379289306,0.9228207888522076,20.594110648194402,-3.8812117300865117,3951,-0.2273944429116388
lstm_h32_l1,48,1,2024,16673,25.4352241054637,12.38474544657789,0.9268030375604651,20.55615693474266,-5.316822033128138,3951,-0.1953098943320879
lstm_h32_l1,48,1,7,16673,25.671586702428964,12.439092036497929,0.9254363178564652,20.454906526523434,-4.995123970789937,3951,-0.206417583009457
lstm_h32_l1,48,1,31415,16673,25.713776260034894,12.452122828777695,0.925191035493198,20.32810690059299,-4.124139235695765,3951,-0.20840025064528223
lstm_h32_l1,48,3,42,16673,43.05782270047731,23.746950416677155,0.7906344722518004,33.86392225394817,-7.76625515016659,3939,-0.015471139479570573
lstm_h32_l1,48,3,1337,16673,43.509966717047945,23.887513009133112,0.7862143512185534,33.98823979341856,-7.86487507192981,3939,-0.026134456176045262
lstm_h32_l1,48,3,2024,16673,43.962214143206495,24.29511046512506,0.7817470307901693,34.27700838658381,-8.472485031113271,3939,-0.03680021167331149
lstm_h32_l1,48,3,7,16673,43.32163134734786,24.229808050857734,0.7880611123642227,34.15063116857709,-9.847975799063013,3939,-0.02169277472354736
lstm_h32_l1,48,3,31415,16673,43.14228255453934,23.894304142593064,0.7898123069033953,34.04343823394785,-8.72454761498331,3939,-0.01746303175060482
lstm_h32_l1,48,6,42,16673,63.644981072913424,37.17642969506831,0.5441409390414811,47.68314042956903,-14.977259224740706,3921,-0.05592853624827243
lstm_h32_l1,48,6,1337,16673,60.7296318178599,35.883430285516056,0.5849469930815963,47.662446099001684,-14.77995218501373,3921,-0.007560221580781734
lstm_h32_l1,48,6,2024,16673,60.52440659846692,35.87973285566032,0.5877474520165705,47.43778697428015,-13.28550927138766,3921,-0.004155347200088588
lstm_h32_l1,48,6,7,16673,59.50327390445599,35.535675587645294,0.6015406783678436,47.82134058948861,-11.838787517097995,3921,0.01278617957429995
lstm_h32_l1,48,6,31415,16673,61.17811875397436,35.931226565884415,0.5787940431221157,46.999576386932986,-13.086914329881578,3921,-0.015001030675143578
lstm_h32_l1,48,12,42,16673,75.10691881636913,47.72827006099366,0.3700251538880369,61.291901463495854,-16.098330795859432,3885,0.03708544761666732
lstm_h32_l1,48,12,1337,16673,81.45120668507678,49.21409646998023,0.25910210180465854,62.48505049706565,-20.15817915542404,3885,-0.04425202714013521
lstm_h32_l1,48,12,2024,16673,75.42101631471417,47.6522241280565,0.3647450204376117,61.4037581416764,-16.685900190362876,3885,0.03305853429376693
lstm_h32_l1,48,12,7,16673,76.14952902153635,48.374947920234035,0.35241353876643655,61.81615959231929,-18.422104888584578,3885,0.023718576030928862
lstm_h32_l1,48,12,31415,16673,74.95219979106862,47.176288713034054,0.3726179563440084,60.67079352872696,-16.508058850113756,3885,0.03906903585780752
lstm_h32_l1,48,24,42,16673,90.55957076654995,59.331352121477806,0.09861381892108079,76.08169574292836,-23.61766529077535,3813,0.06919594908741222
lstm_h32_l1,48,24,1337,16673,92.78769796409445,60.79950009573182,0.05371275727700864,77.4789464670815,-25.429016678111445,3813,0.04629445116877384
lstm_h32_l1,48,24,2024,16673,90.09446997045842,59.7839964443792,0.107848819942857,76.87912869274804,-25.3737519020755,3813,0.07397642343617727
lstm_h32_l1,48,24,7,16673,90.81245373185801,60.78083687962589,0.09357264058748005,78.44161539030428,-20.904761379223423,3813,0.06659672642631631
lstm_h32_l1,48,24,31415,16673,92.77954345332465,61.34250251042783,0.05387907610168785,78.30991966016248,-27.623960607537207,3813,0.0463782661823996
lstm_h32_l1,168,1,42,16673,24.74714085472491,12.039937040269615,0.9307097732764552,20.269176385705258,-3.7182884206793374,3951,-0.16297392141822664
lstm_h32_l1,168,1,1337,16673,26.19290133010906,12.744694928709354,0.9223772301536697,20.76377114941742,-5.649045350214916,3951,-0.23091638553395333
lstm_h32_l1,168,1,2024,16673,25.364120894281523,12.35335281845693,0.9272117042590701,20.493514880006437,-5.22978874786759,3951,-0.19196845053381661
lstm_h32_l1,168,1,7,16673,30.32834145962358,13.733997192558512,0.8959315121759285,21.127927803663468,-6.667346709917708,3951,-0.4252583926548914
lstm_h32_l1,168,1,31415,16673,25.93624963100118,12.508059884202737,0.9238909542252175,20.28123423921201,-4.301588001340889,3951,-0.21885522522851342
lstm_h32_l1,168,3,42,16673,44.36271107179926,24.710866547058217,0.7777523368187808,34.27858896548447,-10.546849648791316,3939,-0.04624548890586544
lstm_h32_l1,168,3,1337,16673,45.484460831548965,24.733504937497035,0.7663707859804341,34.38910081653795,-8.882754790109821,3939,-0.07270071667406697
lstm_h32_l1,168,3,2024,16673,44.07122852278064,24.653431487384555,0.7806632722838012,34.65492871416643,-10.59863612811557,3939,-0.039371195278680604
lstm_h32_l1,168,3,7,16673,44.78307113457866,24.352035405049,0.7735205547481999,33.83132090568392,-9.258154655326019,3939,-0.0561592161956006
lstm_h32_l1,168,3,31415,16673,43.26321770538989,23.918748856099683,0.7886322716402747,34.02078492936714,-8.845906584447599,3939,-0.020315153565765298
lstm_h32_l1,168,6,42,16673,60.38736670758114,35.32858703800323,0.5896121901966827,46.24952807192666,-10.281004619012503,3921,-0.0018817298786399927
lstm_h32_l1,168,6,1337,16673,61.005518362020894,36.08473492799845,0.5811673674702424,47.82126602432075,-15.199144482534185,3921,-0.012137432066755105
lstm_h32_l1,168,6,2024,16673,60.496317479070896,35.95776972242653,0.5881300125279993,47.60330647430954,-14.095204642421661,3921,-0.003689322979037124
lstm_h32_l1,168,6,7,16673,60.93944058564927,36.05770222335557,0.5820741884096283,47.35096693457684,-13.04146367615974,3921,-0.011041141228005591
lstm_h32_l1,168,6,31415,16673,61.29479106517956,35.94127526571202,0.577185954031815,46.98897984470754,-13.063223014702787,3921,-0.016936731192525478
lstm_h32_l1,168,12,42,16673,75.25451661292965,47.86452091436594,0.36754670678351153,61.157922476492544,-16.26162594313809,3885,0.03519315768589115
lstm_h32_l1,168,12,1337,16673,78.6178863483592,48.56024280108808,0.3097505892762418,61.96586042977044,-18.991831014292426,3885,-0.007927206114533458
lstm_h32_l1,168,12,2024,16673,75.63290044529849,47.92826227201192,0.3611706979051479,61.663160853146,-16.843034359301505,3885,0.030342056025532194
lstm_h32_l1,168,12,7,16673,76.4784559774301,48.56115403684666,0.34680697257424375,61.93303160883811,-17.882704164443954,3885,0.01950154040368368
lstm_h32_l1,168,12,31415,16673,75.22526225553906,47.33476020027201,0.368038329593114,60.86966229102004,-16.80684471241182,3885,0.03556821562856738
lstm_h32_l1,168,24,42,16673,91.04143240613121,59.78960836113272,0.08899586300311557,76.43673230897204,-23.371504769337985,3813,0.06424320072183265
lstm_h32_l1,168,24,1337,16673,99.35970431437862,65.00325064631976,-0.08508251615365126,86.1183840502856,-30.43533463326799,3813,-0.021255009166425642
lstm_h32_l1,168,24,2024,16673,90.06959953114887,59.74758900376222,0.10834130586963564,76.87345860292625,-25.449946459868034,3813,0.07423205081450246
lstm_h32_l1,168,24,7,16673,103.17501486070655,66.25115565582844,-0.17001455703542812,87.21510164020113,-34.30448348408384,3813,-0.06047015210439666
lstm_h32_l1,168,24,31415,16673,92.7192426356215,61.30781052916647,0.05510851360887192,78.27669199738045,-27.596214269833673,3813,0.04699805981565475
lstm_h32_l2,24,1,42,25121,28.324437413836353,13.45281864993779,0.9092295461183231,22.536113161087744,-4.465369748638323,3951,-0.3310863765841918
lstm_h32_l2,24,1,1337,25121,28.779321492067883,13.709820004521795,0.9062906288889055,22.157022532870567,-6.066203033043118,3951,-0.35246332365687283
lstm_h32_l2,24,1,2024,25121,27.07903290722278,13.474187586359387,0.9170362790686375,22.099969630015046,-6.360850648468243,3951,-0.2725594957897266
lstm_h32_l2,24,1,7,25121,26.24093424878531,13.016993336797858,0.922092277617458,22.70025124248533,-3.895905915829251,3951,-0.2331736576817951
lstm_h32_l2,24,1,31415,25121,26.67747112384133,12.890237268834689,0.9194786145205992,21.91657471200557,-2.926102013401398,3951,-0.2536883912588104
lstm_h32_l2,24,3,42,25121,47.465697795361415,25.60365680248816,0.7455744127441895,35.838467813994065,-8.974235687229065,3939,-0.11942599981754953
lstm_h32_l2,24,3,1337,25121,44.468349356236075,24.668030886609472,0.7766926263318222,35.96182214273123,-7.500331839158609,3939,-0.048736851040359186
lstm_h32_l2,24,3,2024,25121,45.701156789217336,24.822392767550852,0.7641393820184648,35.16305879871488,-7.0824488313710985,3939,-0.07781125123557597
lstm_h32_l2,24,3,7,25121,45.88938306098855,25.78333722391845,0.7621925346478047,36.29833399716834,-11.807775752414898,3939,-0.0822503597340507
lstm_h32_l2,24,3,31415,25121,44.49823667629565,24.297870939068815,0.7763923542563647,34.8826898196206,-3.801242957573491,3939,-0.04944171043764012
lstm_h32_l2,24,6,42,25121,60.82040802147353,35.98311318936902,0.5837052567456433,48.46359217916625,-10.237895685393754,3921,-0.009066281951796817
lstm_h32_l2,24,6,1337,25121,62.90184256260931,36.99676739349563,0.5547242921025536,49.04596339127942,-12.347966089803913,3921,-0.043599187630567915
lstm_h32_l2,24,6,2024,25121,59.22686701094099,35.153334788065855,0.6052339574090633,47.30458578587447,-8.077655055932976,3921,0.017372023132707914
lstm_h32_l2,24,6,7,25121,59.33577343214339,36.61449955190547,0.603780830257131,50.12562105402364,-10.200646086853576,3921,0.015565165844204087
lstm_h32_l2,24,6,31415,25121,59.16775352929914,35.37181018886624,0.606021584738637,47.91502662035465,-8.533815506517424,3921,0.018352769942438507
lstm_h32_l2,24,12,42,25121,76.3800693319598,48.16969360516158,0.3484865078745205,62.485562901824984,-11.547522278721903,3885,0.020762914644253394
lstm_h32_l2,24,12,1337,25121,75.74538516315758,48.38172880789919,0.3592690924124,63.41647955089725,-14.658063641225814,3885,0.028899936265406434
lstm_h32_l2,24,12,2024,25121,74.54704431927274,47.54147116633427,0.3793822744470934,60.91565548901765,-17.493203830900487,3885,0.04426336556694965
lstm_h32_l2,24,12,7,25121,74.91179141265437,48.79679987329121,0.3732942448939903,63.46465774705909,-10.430457217646985,3885,0.03958709486257683
lstm_h32_l2,24,12,31415,25121,79.51169258373807,49.89038318478964,0.2939664897041465,64.31059205590395,-21.210175836406684,3885,-0.019386323924458937
lstm_h32_l2,24,24,42,25121,91.61498857685983,61.13124396680439,0.07748115086616902,77.9881250733106,-22.51916626982663,3813,0.05834798277169073
lstm_h32_l2,24,24,1337,25121,88.17696613880474,59.24639150172411,0.14542046306319178,76.44995072528775,-18.803066556506952,3813,0.09368522195449924
lstm_h32_l2,24,24,2024,25121,98.71750667572027,65.13625615567808,-0.07110128546299288,84.63771462568161,-35.82377759302953,3813,-0.01465426936068348
lstm_h32_l2,24,24,7,25121,99.47852020834695,65.6012945536837,-0.08767918520324391,84.91357439672552,-33.57364310452248,3813,-0.022476241935998065
lstm_h32_l2,24,24,31415,25121,92.40309555181909,61.255032293238756,0.06154116760807693,78.53814031517776,-26.386715142510887,3813,0.05024753398825299
lstm_h32_l2,48,1,42,25121,29.132843380541658,14.007526270420415,0.903974258361669,22.70640991821186,-6.47931559267338,3951,-0.3690768281970156
lstm_h32_l2,48,1,1337,25121,28.8939865125817,14.036581089417412,0.905542411603264,22.45205512299963,-7.183779044618359,3951,-0.3578519230647512
lstm_h32_l2,48,1,2024,25121,23.481650568297475,12.111867250972322,0.9376151458711541,22.177435509901738,-2.804063148390267,3951,-0.1035031239809463
lstm_h32_l2,48,1,7,25121,29.995357600959128,14.87554549073589,0.89820416485018,23.83688235479223,-7.166364688747342,3951,-0.4096100579178288
lstm_h32_l2,48,1,31415,25121,24.17877868541517,12.406708925187749,0.9338559715027861,21.63991904610177,-4.583037875367304,3951,-0.13626415382494472
lstm_h32_l2,48,3,42,25121,47.67043369783351,25.987603333977535,0.7433748287999371,36.52914293415067,-10.167111560166836,3939,-0.12425446970145315
lstm_h32_l2,48,3,1337,25121,44.50445777011784,24.662539401804157,0.7763298267726719,35.876182810068514,-7.549097362700359,3939,-0.04958842805679087
lstm_h32_l2,48,3,2024,25121,46.08979045244206,24.98463640376813,0.7601109010731755,35.44231412410811,-7.540635668629448,3939,-0.08697674647160314
lstm_h32_l2,48,3,7,25121,45.941629017281734,26.05466300865067,0.7616507295344173,36.824889295199974,-12.121298967448775,3939,-0.08348252284502133
lstm_h32_l2,48,3,31415,25121,44.59682558341957,24.41367495655838,0.7754004203536706,34.96998045180039,-4.9803627450673105,3939,-0.0517668208026858
lstm_h32_l2,48,6,42,25121,60.62692570356627,35.6301765882758,0.5863496834517178,47.96777989212204,-9.02823282039774,3921,-0.005856233063516347
lstm_h32_l2,48,6,1337,25121,60.950635400283225,36.004505007488184,0.5819206250790394,48.58572610955923,-11.737108941065316,3921,-0.011226873457487407
lstm_h32_l2,48,6,2024,25121,58.679772679715775,34.87759292212419,0.6124933911436679,47.08871402859494,-11.511257006166463,3921,0.02644881923857134
lstm_h32_l2,48,6,7,25121,59.86460505898942,37.00785102659337,0.5966867299824912,50.28895456134481,-7.452236581424952,3921,0.006791364733043537
lstm_h32_l2,48,6,31415,25121,59.78458833124635,35.61358836862321,0.5977641693269489,47.858263992208165,-9.628678677886594,3921,0.008118915543441574
lstm_h32_l2,48,12,42,25121,79.69279652126988,49.68629444858046,0.2907465590429955,64.31740692512793,-16.299201094286218,3885,-0.021708182145931953
lstm_h32_l2,48,12,1337,25121,74.47371641926654,47.71660298420568,0.38060261021664377,63.36043625668538,-15.45092254116573,3885,0.045203472059459515
lstm_h32_l2,48,12,2024,25121,74.26382143826035,47.31908856657542,0.38408908043147494,60.73964809645385,-16.746860162348963,3885,0.04789444826868505
lstm_h32_l2,48,12,7,25121,77.12724890057451,49.32469994631442,0.3356774440460222,63.96224379705969,-14.980681020092945,3885,0.011183636314095025
lstm_h32_l2,48,12,31415,25121,74.11398786773303,48.030644315431296,0.3865718785121781,62.06926815741305,-10.510302955354437,3885,0.049815402127131314
lstm_h32_l2,48,24,42,25121,91.6325617853116,61.30827806739027,0.07712720941813833,78.1143503617866,-21.83549842138391,3813,0.05816735897372027
lstm_h32_l2,48,24,1337,25121,87.45731039597308,59.383458134235184,0.15931283034400467,76.800753631823,-18.327036437129514,3813,0.10108210419477637
lstm_h32_l2,48,24,2024,25121,98.85038312191574,65.19831643658802,-0.07398668893798388,84.74240116894183,-35.998957384439315,3813,-0.016020021575967824
lstm_h32_l2,48,24,7,25121,99.78332186314354,65.75851789174536,-0.09435468283682202,85.22582766232121,-34.02811608540935,3813,-0.02560910368222813
lstm_h32_l2,48,24,31415,25121,92.07184437164719,60.95293475875008,0.06825757447193137,77.99449504507486,-26.56528204466689,3813,0.05365225353102132
lstm_h32_l2,168,1,42,25121,29.34386864339206,14.187318734716957,0.9025780850973433,22.752478755964624,-6.859847802230457,3951,-0.37899380724910614
lstm_h32_l2,168,1,1337,25121,24.99767743359517,12.253423526879423,0.9292997024952346,21.475877699199415,-3.5624750407758037,3951,-0.1747477060868432
lstm_h32_l2,168,1,2024,25121,24.804872991959094,12.40309083170367,0.930386104454897,21.769266345489147,-4.031312232673084,3951,-0.1656870013018883
lstm_h32_l2,168,1,7,25121,30.197169753843653,14.834705543984015,0.896829769060404,23.722627043507998,-7.204988432718142,3951,-0.41909407355453454
lstm_h32_l2,168,1,31415,25121,27.01296409676821,12.897350369890942,0.9174406234612843,21.665636562722565,-2.939606684207626,3951,-0.26945463999936115
lstm_h32_l2,168,3,42,25121,47.32714146899291,25.80076521375526,0.7470576237439588,36.17753794821578,-10.157053633011522,3939,-0.11615830206148137
lstm_h32_l2,168,3,1337,25121,44.52691535935459,24.695812623346427,0.7761040354479805,35.92014893578143,-7.534296907889596,3939,-0.05011806546764763
lstm_h32_l2,168,3,2024,25121,45.86294397319394,24.74381470793987,0.7624664804188976,35.02214303693759,-7.033206321652106,3939,-0.0816268230820385
lstm_h32_l2,168,3,7,25121,45.694298651676,25.729449845393066,0.7642101654866542,36.28516335067172,-11.33174806918271,3939,-0.07764950964468653
lstm_h32_l2,168,3,31415,25121,45.18882597975042,25.319408978250976,0.769397950576598,35.90204616303836,-8.373478994482399,3939,-0.06572849557700677
lstm_h32_l2,168,6,42,25121,59.926337651415956,35.64699419147895,0.5958545049665009,48.04361371691739,-8.059379303278126,3921,0.005767164476230047
lstm_h32_l2,168,6,1337,25121,61.40451077352496,36.38026185161649,0.5756708969202592,48.892958689010804,-12.214915083808265,3921,-0.018757081659721342
lstm_h32_l2,168,6,2024,25121,58.26335263383342,34.907219646584856,0.6179737448878038,47.39590598740969,-8.418896511559158,3921,0.033357609249982434
lstm_h32_l2,168,6,7,25121,59.82154716994638,35.733242895726875,0.5972666911395441,48.30452897886296,-8.991554355643087,3921,0.00750573455427217
lstm_h32_l2,168,6,31415,25121,60.14047617681243,35.82327557105059,0.5929610277837245,47.84929073044882,-9.810065524251245,3921,0.002214410184148252
lstm_h32_l2,168,12,42,25121,81.85852993939004,50.31862728646486,0.2516733713485434,64.9772623395195,-13.421242916219992,3885,-0.04947414908686709
lstm_h32_l2,168,12,1337,25121,77.36398751767061,48.98813244276744,0.3315929687594934,64.40734638368984,-18.53904961541393,3885,0.008148509016831285
lstm_h32_l2,168,12,2024,25121,71.10498969562883,46.106836119784354,0.43537061935514065,60.08812595907565,-7.419988873824507,3885,0.08839251557653172
lstm_h32_l2,168,12,7,25121,75.25469775663942,48.22439333392605,0.36754366204735944,63.321346552427386,-14.673473477181476,3885,0.035190835317766456
lstm_h32_l2,168,12,31415,25121,75.0320559292694,48.11685686755341,0.3712803839593086,62.667365960675895,-12.717521305837307,3885,0.03804523353995892
lstm_h32_l2,168,24,42,25121,91.60371398349487,61.26367014186647,0.07770819635416815,78.05221406314783,-22.354654766166544,3813,0.058463867123699775
lstm_h32_l2,168,24,1337,25121,88.63466196326304,59.4750986989093,0.13652579063539094,76.81988249173612,-18.87280164826113,3813,0.088980858584781
lstm_h32_l2,168,24,2024,25121,98.96079445464197,65.25701337543418,-0.07638721632656909,84.8275846998238,-36.07721424870333,3813,-0.017154869222641977
lstm_h32_l2,168,24,7,25121,99.5599446733258,65.67931714957173,-0.08946047307941485,85.02063641607246,-33.489358066263314,3813,-0.023313152062715448
lstm_h32_l2,168,24,31415,25121,92.52407602452948,61.22625067063987,0.05908216952979917,78.64149968944423,-27.67593588300399,3813,0.04900405289479204
lstm_h64_l1,24,1,42,41537,23.291754554830842,12.41581385491856,0.9386200780602527,21.215879776993827,-6.300877318249823,3951,-0.09457909866669212
lstm_h64_l1,24,1,1337,41537,20.965988016399347,11.115030892178046,0.9502660918006148,20.13711779120663,-3.3385784529332843,3951,0.014718611617546506
lstm_h64_l1,24,1,2024,41537,20.689613389367135,10.72609296913256,0.95156863909296,19.97082124000096,-0.36097773349266926,3951,0.02770663660463446
lstm_h64_l1,24,1,7,41537,21.452004230036152,11.272103695127706,0.9479335857016603,20.107309444453925,-3.8376524154858176,3951,-0.008121367560820492
lstm_h64_l1,24,1,31415,41537,20.884483576559305,10.911792311643834,0.950652017362472,19.97870487684698,0.16912822860159243,3951,0.01854885360672054
lstm_h64_l1,24,3,42,41537,42.66604361225683,24.006341380944903,0.7944271334406058,34.45116487879136,-8.261265967235108,3939,-0.006231462872905658
lstm_h64_l1,24,3,1337,41537,41.54599970411055,23.5733521837418,0.8050786218569328,34.09838243276743,-6.071445574184007,3939,0.020183534271384307
lstm_h64_l1,24,3,2024,41537,41.5410907828633,23.302231585832743,0.8051246815099624,33.89831234528716,-4.053701020521198,3939,0.02029930575122052
lstm_h64_l1,24,3,7,41537,41.37999936132994,23.286301092127488,0.8066331577113438,34.26791061242415,-4.522362055911972,3939,0.02409846880976152
lstm_h64_l1,24,3,31415,41537,40.8113845361068,22.513754058929297,0.8119108676461831,33.11668755743763,-3.936149953030225,3939,0.03750862074686634
lstm_h64_l1,24,6,42,41537,56.34332353427484,34.61051662421188,0.6427376993260175,47.91422960766809,-8.008951668828724,3921,0.0652126508019365
lstm_h64_l1,24,6,1337,41537,57.02186331630576,33.99058686142162,0.6340809011738939,46.21893618032751,-9.440560996778274,3921,0.053955054260187096
lstm_h64_l1,24,6,2024,41537,57.5924984933959,34.170812923633164,0.6267205277393171,46.585907163022576,-10.033483479301193,3921,0.04448769395747498
lstm_h64_l1,24,6,7,41537,59.04118124262065,35.233018317697514,0.6077053874254333,47.43041701891938,-11.896977569740253,3921,0.02045272012152488
lstm_h64_l1,24,6,31415,41537,56.69880428549162,33.98229682326497,0.6382154064894678,46.34716549215322,-7.315583727603702,3921,0.059314899510805597
lstm_h64_l1,24,12,42,41537,75.78130220644245,47.485036140253634,0.358661303148489,63.44491924711151,-22.386431179488707,3885,0.028439458799380368
lstm_h64_l1,24,12,1337,41537,71.9229458922084,45.87492226523504,0.4223054743409841,59.822542119416596,-15.146210460064061,3885,0.077905839551061
lstm_h64_l1,24,12,2024,41537,73.35598291830408,46.513134235182264,0.39905545288514044,60.47876901843758,-15.115585936997551,3885,0.05953346816001259
lstm_h64_l1,24,12,7,41537,82.23045153106847,51.926957518305414,0.2448579277448678,66.4296871399874,-24.679893021642552,3885,-0.05424240104842504
lstm_h64_l1,24,12,31415,41537,73.82799358721637,46.78126802930949,0.3912969903960286,61.18033681989268,-15.58867531590817,3885,0.05348201578866618
lstm_h64_l1,24,24,42,41537,90.83539310547395,61.6985362584422,0.09311465269802566,78.9809579744696,-23.312431698984245,3813,0.06636094724023611
lstm_h64_l1,24,24,1337,41537,92.78997865378773,61.20273898325513,0.053666237875569234,78.64256558961803,-28.049656693622588,3813,0.046271009414496356
lstm_h64_l1,24,24,2024,41537,91.00888858229402,60.63824804783362,0.08964704474384433,77.92104432768315,-24.827364194264884,3813,0.06457769792409884
lstm_h64_l1,24,24,7,41537,91.72398752284019,61.66610841347986,0.07528471116596192,79.0752807239614,-25.101459078948867,3813,0.05722765214727488
lstm_h64_l1,24,24,31415,41537,94.33776338420782,62.36441908606991,0.02183225927197452,79.97477795384789,-21.752803813199346,3813,0.030362317657006144
lstm_h64_l1,48,1,42,41537,23.729024904721268,12.743481101102846,0.9362937991895788,20.886622730379482,-7.034041374035058,3951,-0.11512830136114793
lstm_h64_l1,48,1,1337,41537,20.613153119057063,10.736557902670384,0.9519259422826039,19.837831361332885,-1.1553399362814156,3951,0.03129983150812665
lstm_h64_l1,48,1,2024,41537,22.773271862381655,12.296620024145977,0.941322340409301,20.864639939848047,-6.384404366830719,3951,-0.0702133808827734
lstm_h64_l1,48,1,7,41537,21.125897392531385,11.103507322961017,0.9495045491517441,20.173547211387433,-2.8743444047062305,3951,0.007203786558622083
lstm_h64_l1,48,1,31415,41537,20.68430646676503,10.820324644435622,0.9515934813667887,19.764789529784135,-0.9488030838527671,3951,0.02795603158021831
lstm_h64_l1,48,3,42,41537,42.812412308976945,24.16739678473807,0.7930142513495555,34.66967135924191,-8.484091862701117,3939,-0.009683406745601086
lstm_h64_l1,48,3,1337,41537,43.38469179031977,24.1211615371741,0.7874436523578913,34.451997319162295,-7.334187329417756,3939,-0.023179985545288773
lstm_h64_l1,48,3,2024,41537,42.204927178542185,23.7574135905749,0.7988466098098916,34.189543003717134,-7.109178025620794,3939,0.004643458361134667
lstm_h64_l1,48,3,7,41537,40.96059138227351,22.943734860887147,0.8105330419225691,33.792415646708214,-4.275917598708341,3939,0.03398974225760665
lstm_h64_l1,48,3,31415,41537,40.69690594305579,22.44855870715154,0.8129645922331588,33.09607645759421,-3.9157350049402786,3939,0.04020847178532205
lstm_h64_l1,48,6,42,41537,59.340756221340705,35.56512473281012,0.603714281550318,48.85475084688786,-9.082167154540793,3921,0.015482496807072477
lstm_h64_l1,48,6,1337,41537,56.88835538643803,33.885651510933,0.6357923819123636,46.03993656555721,-9.280209960869284,3921,0.056170073112989716
lstm_h64_l1,48,6,2024,41537,57.557141895959035,34.225983836966435,0.6271787068848618,46.7449713215036,-9.835167480534789,3921,0.04507429229639914
lstm_h64_l1,48,6,7,41537,62.13889968759123,37.090205344163024,0.565460374421943,49.57362059293434,-17.67671297190222,3921,-0.03094126646101092
lstm_h64_l1,48,6,31415,41537,57.17022486955726,34.48719144809033,0.6321743008850591,46.83303677994671,-9.596124461081027,3921,0.051493600189191246
lstm_h64_l1,48,12,42,41537,78.64338099954306,48.899832339315495,0.30930284075210235,63.415979744021065,-24.496213062655983,3885,-0.008254062428435738
